gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	taxonomicIssue	nonTaxonomicIssue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	isInvasive	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
895555034	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00662974			Gerlinde Van Thuyne		1													PRESENT																			INBO:VIS:Ev:00008369				2013-11-12		316	316	2013	11	12	2013-11-12/2013-11-12	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:RPF06			EUROPE	Rauwput			BE					RauwputSchietfuik6								51.22339	5.19762	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:38.308Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:38.308Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.1_1	Antwerpen	BEL.2.1.3_1	Turnhout	
895555031	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00662993			Gerlinde Van Thuyne		2													PRESENT																			INBO:VIS:Ev:00008371				2013-11-12		316	316	2013	11	12	2013-11-12/2013-11-12	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:RPF20			EUROPE	Rauwput			BE					RauwputSchietfuik20								51.2263	5.19122	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:38.810Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:38.810Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.1_1	Antwerpen	BEL.2.1.3_1	Turnhout	
895555030	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00662964			Gerlinde Van Thuyne		3													PRESENT																			INBO:VIS:Ev:00008368				2013-11-12		316	316	2013	11	12	2013-11-12/2013-11-12	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:RPF12			EUROPE	Rauwput			BE					RauwputSchietfuik12								51.22683	5.18975	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:36.567Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:36.567Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.1_1	Antwerpen	BEL.2.1.3_1	Turnhout	
895555021	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00662982			Gerlinde Van Thuyne		1													PRESENT																			INBO:VIS:Ev:00008363				2013-11-12		316	316	2013	11	12	2013-11-12/2013-11-12	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:RPF14			EUROPE	Rauwput			BE					RauwputSchietfuik14								51.22925	5.19467	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:36.700Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:36.700Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.1_1	Antwerpen	BEL.2.1.3_1	Turnhout	
895555002	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00675710			Gerlinde Van Thuyne		4													PRESENT																			INBO:VIS:Ev:00008473				2013-08-12		224	224	2013	8	12	2013-08-12/2013-08-12	stream or river				"{""numberOfFykes"":4, ""numberOfDays"":1}"			visbestanden:53014200			EUROPE	Kleine Nete			BE					Retie, aan oude molen (tss 53014300 en 53014190)								51.24392	5.05258	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:37.042Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:37.042Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.1_1	Antwerpen	BEL.2.1.3_1	Turnhout	
895555001	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00660574			Gerlinde Van Thuyne		2													PRESENT																			INBO:VIS:Ev:00008377				2013-07-08		189	189	2013	7	8	2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF12			EUROPE	Grindplas Kessenich			BE					Fuik 12								51.14838	5.84546	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:35.131Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:35.131Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.2_1	Limburg	BEL.2.2.2_1	Maaseik	
895555000	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00660316			Gerlinde Van Thuyne		4													PRESENT																			INBO:VIS:Ev:00008387				2013-07-08		189	189	2013	7	8	2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF3			EUROPE	Grindplas Kessenich			BE					Fuik 3								51.15042	5.83606	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:43.238Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:43.238Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.2_1	Limburg	BEL.2.2.2_1	Maaseik	
895554999	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00673967			Gerlinde Van Thuyne		1													PRESENT																			INBO:VIS:Ev:00008376				2013-07-08		189	189	2013	7	8	2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF20			EUROPE	Grindplas Kessenich			BE					Fuik 20								51.1441	5.8449	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:43.439Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:43.439Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.2_1	Limburg	BEL.2.2.2_1	Maaseik	
895554998	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00662903			Gerlinde Van Thuyne		1													PRESENT																			INBO:VIS:Ev:00008360				2013-11-12		316	316	2013	11	12	2013-11-12/2013-11-12	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:RPF17			EUROPE	Rauwput			BE					RauwputSchietfuik17								51.22125	5.18872	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:37.035Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:37.035Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.1_1	Antwerpen	BEL.2.1.3_1	Turnhout	
895554997	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00660338			Gerlinde Van Thuyne		4													PRESENT																			INBO:VIS:Ev:00008375				2013-07-08		189	189	2013	7	8	2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF6			EUROPE	Grindplas Kessenich			BE					Fuik 6								51.14713	5.83882	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:32.750Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:32.750Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.2_1	Limburg	BEL.2.2.2_1	Maaseik	
895554996	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00660147			Gerlinde Van Thuyne		5													PRESENT																			INBO:VIS:Ev:00008411				2013-07-08		189	189	2013	7	8	2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF2			EUROPE	Grindplas Kessenich			BE					Fuik 2								51.15108	5.83854	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:38.237Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:38.237Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.2_1	Limburg	BEL.2.2.2_1	Maaseik	
895554995	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00659969			Gerlinde Van Thuyne		3													PRESENT																			INBO:VIS:Ev:00008374				2013-07-09		190	190	2013	7	9	2013-07-09/2013-07-09	enclosed water	electrofishing with 2 anodes by boat						visbestanden:GKDEZ4			EUROPE	Grindplas Kessenich			BE					Elektrovisserij zone 1								51.14365	5.8432	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:34.831Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:34.831Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.2_1	Limburg	BEL.2.2.2_1	Maaseik	
895554994	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00660604			Gerlinde Van Thuyne		3													PRESENT																			INBO:VIS:Ev:00008390				2013-07-08		189	189	2013	7	8	2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF14			EUROPE	Grindplas Kessenich			BE					Fuik 14								51.15003	5.84288	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:32.748Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:32.748Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.2_1	Limburg	BEL.2.2.2_1	Maaseik	
895554993	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00660469			Gerlinde Van Thuyne		4													PRESENT																			INBO:VIS:Ev:00008388				2013-07-08		189	189	2013	7	8	2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF8			EUROPE	Grindplas Kessenich			BE					Fuik 8								51.14512	5.85205	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:38.202Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:38.202Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.2_1	Limburg	BEL.2.2.2_1	Maaseik	
895554992	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00662904			Gerlinde Van Thuyne		3													PRESENT																			INBO:VIS:Ev:00008344				2013-11-12		316	316	2013	11	12	2013-11-12/2013-11-12	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:RPF18			EUROPE	Rauwput			BE					RauwputSchietfuik18								51.22261	5.189	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:36.332Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:36.332Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.1_1	Antwerpen	BEL.2.1.3_1	Turnhout	
895554991	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00660592			Gerlinde Van Thuyne		13													PRESENT																			INBO:VIS:Ev:00008401				2013-07-08		189	189	2013	7	8	2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF10			EUROPE	Grindplas Kessenich			BE					Fuik 10								51.1468	5.84859	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:37.161Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:37.161Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.2_1	Limburg	BEL.2.2.2_1	Maaseik	
895554990	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00660019			Gerlinde Van Thuyne		6													PRESENT																			INBO:VIS:Ev:00008386				2013-07-08		189	189	2013	7	8	2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF1			EUROPE	Grindplas Kessenich			BE					Fuik 1								51.15196	5.8399	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:34.728Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:34.728Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.2_1	Limburg	BEL.2.2.2_1	Maaseik	
895554989	http://www.inbo.be/en/norms-for-data-use		en	CC0_1_0				INBO	Event			https://doi.org/10.15468/gzyxyd	INBO	VIS	VIS - Fishes in inland waters in Flanders, Belgium		HUMAN_OBSERVATION	Length and weight measurements available upon request.			INBO:VIS:00660565			Gerlinde Van Thuyne		4													PRESENT																			INBO:VIS:Ev:00008389				2013-07-08		189	189	2013	7	8	2013-07-08/2013-07-08	enclosed water				"{""numberOfFykes"":1, ""numberOfDays"":2}"			visbestanden:GKDF11			EUROPE	Grindplas Kessenich			BE					Fuik 11								51.14767	5.84717	250.0			Belgian Lambert 72	Belgium Datum 1972																															Gerlinde Van Thuyne				validated										Orconectes limosus (Rafinesque, 1817)								Animalia	Arthropoda	Malacostraca	Decapoda		Cambaridae				Faxonius	Orconectes			limosus			SPECIES		gevlekte Amerikaanse rivierkreeft	ICZN	SYNONYM			823dc56e-f987-495c-98bf-43318719e30f	BE	2025-11-25T19:53:32.747Z										true	false	2227000	8909595	1	54	229	637	4479	4646327		8909595	Faxonius limosus	Faxonius limosus (Rafinesque, 1817)	Orconectes limosus		EML	2025-11-25T19:53:32.747Z	2025-11-18T12:15:18.894Z		false			false	EUROPE	EUROPE	BEL	Belgium	BEL.2_1	Vlaanderen	BEL.2.2_1	Limburg	BEL.2.2.2_1	Maaseik	
